series,mae,rmse,mape,actual_1,predicted_1,error_1,actual_2,predicted_2,error_2,actual_3,predicted_3,error_3,actual_4,predicted_4,error_4,actual_5,predicted_5,error_5,actual_6,predicted_6,error_6,actual_7,predicted_7,error_7,actual_8,predicted_8,error_8,actual_9,predicted_9,error_9,actual_10,predicted_10,error_10,actual_11,predicted_11,error_11,actual_12,predicted_12,error_12,actual_13,predicted_13,error_13,actual_14,predicted_14,error_14,actual_15,predicted_15,error_15,actual_16,predicted_16,error_16,actual_17,predicted_17,error_17,actual_18,predicted_18,error_18,actual_19,predicted_19,error_19,actual_20,predicted_20,error_20,actual_21,predicted_21,error_21,actual_22,predicted_22,error_22,actual_23,predicted_23,error_23,actual_24,predicted_24,error_24
series_166,637.9248683268229,782.0772300412148,13.717642061354193,5088.458,3974.35400390625,-1114.1039960937496,4412.044,3674.38330078125,-737.6606992187499,3993.888,3648.927001953125,-344.9609980468749,3848.834,4189.54248046875,340.70848046875017,5078.475,4184.60595703125,-893.8690429687504,4665.623,3935.149169921875,-730.4738300781246,4921.78,3989.07861328125,-932.7013867187497,5467.722,4568.10888671875,-899.6131132812498,4793.055,5196.7275390625,403.6725390624997,6301.167,6091.541015625,-209.62598437500037,5900.94,6116.14501953125,215.2050195312504,4042.982,5119.359375,1076.377375,3867.369,4018.5810546875,151.21205468749986,3804.042,3966.2529296875,162.21092968750008,3542.778,4051.179931640625,508.4019316406252,3181.224,3955.680908203125,774.4569082031248,3774.565,4326.189453125,551.624453125,3811.017,4419.90576171875,608.8887617187502,3369.715,3897.45751953125,527.7425195312499,4280.444,4127.9697265625,-152.47427343750041,4479.531,4521.6484375,42.11743750000005,5625.567,4574.37353515625,-1051.19346484375,6783.716,4603.47119140625,-2180.2448085937503,5008.254,4307.59716796875,-700.6568320312499
series_167,1.3224967577455875,3.012191359664088,,0.0,-0.009966868907213211,-0.009966868907213211,0.0,7.639395713806152,7.639395713806152,0.0,5.948132038116455,5.948132038116455,0.0,0.008171691559255123,0.008171691559255123,0.0,0.014168262481689453,0.014168262481689453,0.0,0.01307538989931345,0.01307538989931345,0.0,-0.009625835344195366,-0.009625835344195366,0.0,-0.004066314548254013,-0.004066314548254013,0.0,-0.017384110018610954,-0.017384110018610954,0.0,0.2515261769294739,0.2515261769294739,0.0,0.2951034605503082,0.2951034605503082,0.0,0.8291547894477844,0.8291547894477844,0.0,0.4879875183105469,0.4879875183105469,0.0,0.02165832556784153,0.02165832556784153,0.0,0.005405406933277845,0.005405406933277845,0.0,0.01104314811527729,0.01104314811527729,0.0,-0.021843547001481056,-0.021843547001481056,0.0,0.7847205996513367,0.7847205996513367,0.0,-0.01444337796419859,-0.01444337796419859,0.0,4.073805809020996,4.073805809020996,0.0,-0.002264385111629963,-0.002264385111629963,0.0,10.257031440734863,10.257031440734863,0.0,0.5392901301383972,0.5392901301383972,0.0,0.4806578457355499,0.4806578457355499
series_168,699.158369140625,888.9449927950692,27.765321402484822,4222.65,2728.9443359375,-1493.7056640624996,3670.726,2759.5478515625,-911.1781484375001,2968.101,2420.568115234375,-547.5328847656251,2682.36,2720.701904296875,38.34190429687487,1557.484,2616.989501953125,1059.505501953125,1168.971,2848.181884765625,1679.210884765625,1352.454,2452.92578125,1100.47178125,2681.481,2857.955810546875,176.47481054687478,3213.286,2466.471923828125,-746.8140761718751,3287.92,2717.04150390625,-570.8784960937501,2620.475,2763.53076171875,143.0557617187501,2324.362,2643.816162109375,319.4541621093749,2699.424,2638.07763671875,-61.34636328124998,2571.5,2697.7353515625,126.2353515625,1999.5,2582.520263671875,583.020263671875,2344.0,2908.028076171875,564.028076171875,2603.0,2753.7783203125,150.7783203125,3611.5,2424.22998046875,-1187.27001953125,3466.0,2780.653076171875,-685.346923828125,3202.1,2792.466552734375,-409.6334472656249,2935.0,2976.39794921875,41.39794921875,3501.5,2848.484619140625,-653.015380859375,4639.8,2905.7431640625,-1734.0568359375002,4755.0,2957.9521484375,-1797.0478515625
series_169,2927.265114583333,3501.307235169589,8.31416476268395,28576.0,29715.603515625,1139.603515625,28296.255,29458.583984375,1162.328984374999,30576.077,30021.18359375,-554.8934062500011,29998.5,30189.6640625,191.1640625,30686.82,31175.423828125,488.6038281250003,34591.0,31204.384765625,-3386.615234375,35886.5,30715.564453125,-5170.935546875,34493.5,31180.818359375,-3312.681640625,32573.5,31288.548828125,-1284.951171875,37850.5,32204.779296875,-5645.720703125,34759.0,33334.04296875,-1424.95703125,32865.28,30561.482421875,-2303.797578124999,33990.0,30456.478515625,-3533.521484375,32814.5,30189.134765625,-2625.365234375,36361.0,30250.755859375,-6110.244140625,35433.6,31314.423828125,-4119.1761718749985,33581.1,31953.044921875,-1628.0550781249985,35739.8,31706.4375,-4033.362500000003,33472.7,31404.580078125,-2068.119921874997,35276.35,30984.90625,-4291.4437499999985,35000.6,31791.205078125,-3209.3949218749985,39591.8,31595.251953125,-7996.548046875003,36888.912,33913.953125,-2974.9588749999966,32664.5,31066.580078125,-1597.919921875
series_170,3.4391345807711287,4.004124621936109,1060.3293860796148,5.0,4.5361504554748535,-0.4638495445251465,0.0,3.686649799346924,3.686649799346924,0.0,3.9725985527038574,3.9725985527038574,5.0,4.371723651885986,-0.6282763481140137,0.0,4.643235206604004,4.643235206604004,0.0,4.699824333190918,4.699824333190918,0.1,4.360535144805908,4.260535144805909,0.0,4.030594825744629,4.030594825744629,5.0,4.347753047943115,-0.6522469520568848,0.0,5.482771396636963,5.482771396636963,0.0,3.9702377319335938,3.9702377319335938,0.0,4.154097080230713,4.154097080230713,5.0,4.70064640045166,-0.29935359954833984,0.0,3.6420998573303223,3.6420998573303223,5.0,4.08620023727417,-0.9137997627258301,0.0,4.803303241729736,4.803303241729736,0.0,4.402585983276367,4.402585983276367,0.0,6.1582255363464355,6.1582255363464355,5.0,5.449600696563721,0.4496006965637207,0.0,4.561075210571289,4.561075210571289,0.066,3.758965253829956,3.692965253829956,5.075,4.273472309112549,-0.8015276908874513,0.237,4.159401893615723,3.9224018936157226,12.0,3.7526257038116455,-8.247374296188354
series_171,1478.238879895833,1625.2605909879298,12.26528533713317,11148.08514,9763.4609375,-1384.6242024999992,10159.53261,10053.43359375,-106.0990162500002,10908.95109,10103.0244140625,-805.9266759375005,11101.98551,10324.6962890625,-777.2892209375004,11534.78986,10841.8974609375,-692.8923990625008,12919.7808,10947.953125,-1971.8276750000005,12281.75725,10473.4677734375,-1808.2894765625006,12225.55072,10181.5634765625,-2043.9872434374993,11911.12319,10603.458984375,-1307.6642056250002,13082.67935,10602.529296875,-2480.1500531250003,11327.18659,10030.3818359375,-1296.8047540624993,10875.27536,9560.8193359375,-1314.4560240624996,13428.65036,9854.3369140625,-3574.3134459374996,11921.47101,10357.642578125,-1563.8284318749993,12149.35688,10212.6201171875,-1936.7367628124994,12303.65761,10622.7548828125,-1680.9027271875002,11974.71558,10729.2001953125,-1245.5153846875,12674.59058,10779.4423828125,-1895.1481971875,11578.87319,10505.9609375,-1072.9122525000002,12020.42935,10443.734375,-1576.6949750000003,11524.05797,10572.435546875,-951.6224231249998,11675.81159,10517.490234375,-1158.3213556249993,11663.86775,9865.7275390625,-1798.1402109374994,10697.93659,9664.3505859375,-1033.5860040624993
series_172,40.05176800092061,61.743142873578385,234.03473329483697,13.91,33.58784484863281,19.677844848632812,55.67,31.235721588134766,-24.434278411865236,13.91,37.73512649536133,23.825126495361328,13.86,36.816322326660156,22.956322326660157,13.97,40.76067352294922,26.79067352294922,13.98,43.38356018066406,29.403560180664062,27.87,39.469295501708984,11.599295501708983,14.2,30.188241958618164,15.988241958618165,14.12,50.69475555419922,36.57475555419922,27.9,42.335166931152344,14.435166931152345,17.74,17.07379913330078,-0.6662008666992172,13.75,118.32716369628906,104.57716369628906,40.99,70.32487487792969,29.334874877929686,0.0,40.93475341796875,40.93475341796875,27.68,35.18743896484375,7.50743896484375,14.06,40.118980407714844,26.05898040771484,27.12,61.37440872192383,34.254408721923824,27.99,37.24764633178711,9.257646331787111,27.65,54.61909484863281,26.969094848632814,13.21,50.5042610168457,37.2942610168457,14.09,56.19606399536133,42.106063995361325,13.78,213.85153198242188,200.07153198242187,27.58,41.92353439331055,14.343534393310549,26.89,189.0712127685547,162.1812127685547
series_173,4582.71617578125,4923.500372085351,14.121249860017368,30845.5,26242.154296875,-4603.345703125,30748.94,26594.259765625,-4154.680234374999,34322.348,26975.1796875,-7347.168312499998,29559.4,25265.048828125,-4294.3511718750015,27904.0,26088.271484375,-1815.728515625,31525.4,26956.744140625,-4568.6558593750015,34549.5,27931.12109375,-6618.37890625,35422.5,28321.88671875,-7100.61328125,34408.0,28718.44921875,-5689.55078125,33604.0,28883.24609375,-4720.75390625,31836.642,27369.83203125,-4466.80996875,31146.507,25975.99609375,-5170.510906250001,34089.0,26791.88671875,-7297.11328125,29846.5,27885.728515625,-1960.771484375,33166.5,27150.74609375,-6015.75390625,28687.5,25683.171875,-3004.328125,28435.652,25999.82421875,-2435.827781249998,33003.0,27971.1484375,-5031.8515625,31485.5,27799.359375,-3686.140625,34507.5,27011.580078125,-7495.919921875,33567.5,28023.75,-5543.75,31363.6,28844.6875,-2518.9124999999985,31212.5,28326.673828125,-2885.826171875,28317.5,26759.0546875,-1558.4453125
series_174,367.1462000732422,429.64552610665066,26.029523515983925,1697.254,1274.904296875,-422.3497031249999,1542.206,1481.3265380859375,-60.879461914062404,1455.257,1323.173828125,-132.08317187500006,1350.989,1469.8427734375,118.85377343749997,1866.26,1359.404296875,-506.855703125,1771.563,1456.716796875,-314.8462031250001,1759.186,1350.1116943359375,-409.0743056640624,2046.254,1446.220703125,-600.0332968749999,2270.925,1440.047119140625,-830.8778808593752,1947.904,1476.062255859375,-471.841744140625,1708.101,1683.1385498046875,-24.962450195312613,1417.573,1528.794677734375,111.22167773437491,1879.752,1429.8253173828125,-449.92668261718745,1621.736,1493.119140625,-128.6168593750001,1273.205,1438.71875,165.51375000000007,1120.475,1451.9638671875,331.4888671875001,1147.504,1686.746337890625,539.2423378906251,1169.309,1637.957763671875,468.64876367187503,876.553,1583.0465087890625,706.4935087890625,1264.795,1652.1993408203125,387.4043408203124,1341.256,1769.8780517578125,428.6220517578124,1538.816,1799.989990234375,261.17399023437497,1571.309,1727.59326171875,156.28426171875003,995.827,1780.041015625,784.214015625
series_175,5.222509092340867,8.977605372119559,,0.0,1.1914739608764648,1.1914739608764648,0.0,1.1196149587631226,1.1196149587631226,0.0,0.27411144971847534,0.27411144971847534,0.0,0.45517459511756897,0.45517459511756897,0.0,3.3286027908325195,3.3286027908325195,0.0,2.338958501815796,2.338958501815796,0.0,0.6503282189369202,0.6503282189369202,0.0,6.9817705154418945,6.9817705154418945,0.0,9.710814476013184,9.710814476013184,0.0,3.346970558166504,3.346970558166504,0.0,3.2675297260284424,3.2675297260284424,0.0,1.1287732124328613,1.1287732124328613,0.0,3.4995906352996826,3.4995906352996826,0.0,1.6927202939987183,1.6927202939987183,0.0,2.3473105430603027,2.3473105430603027,0.0,6.798409461975098,6.798409461975098,0.0,7.186180114746094,7.186180114746094,0.0,9.660209655761719,9.660209655761719,0.0,3.886094331741333,3.886094331741333,0.0,1.8011330366134644,1.8011330366134644,0.0,37.131004333496094,37.131004333496094,0.0,1.793488621711731,1.793488621711731,0.0,10.335137367248535,10.335137367248535,0.0,5.414816856384277,5.414816856384277
series_176,237.19269747924807,320.9239366965694,27.7456948982666,555.801,462.26177978515625,-93.5392202148438,587.759,441.5449523925781,-146.2140476074219,593.283,427.0822448730469,-166.20075512695314,620.728,413.5172424316406,-207.21075756835933,518.342,428.60888671875,-89.73311328124998,455.21,441.23590087890625,-13.97409912109373,412.763,460.3318176269531,47.56881762695315,475.329,460.1936340332031,-15.135365966796883,644.395,476.3985900878906,-167.99640991210936,467.287,467.4820251464844,0.19502514648439728,417.377,464.3863830566406,47.009383056640615,405.854,460.94287109375,55.088871093750015,588.293,464.7117919921875,-123.5812080078125,556.356,481.39697265625,-74.95902734375,721.865,499.8387451171875,-222.0262548828125,580.479,431.59759521484375,-148.8814047851563,721.5,497.66204833984375,-223.83795166015625,862.5,494.8810729980469,-367.6189270019531,1022.5,571.4805908203125,-451.0194091796875,1127.432,520.1000366210938,-607.3319633789063,1053.934,527.6806640625,-526.2533359375,1167.948,533.2304077148438,-634.7175922851563,1141.0,498.64666748046875,-642.3533325195312,1155.5,535.321533203125,-620.178466796875
series_177,1158.695751953125,1363.7145802232342,8.723628041887476,11078.2,10679.373046875,-398.8269531250007,11139.7,11058.6689453125,-81.03105468750073,12329.7,11150.458984375,-1179.2410156250007,11545.3,11217.3408203125,-327.9591796874993,12673.9,11571.9970703125,-1101.9029296874996,14050.8,12058.2646484375,-1992.5353515624993,14672.0,12140.2744140625,-2531.7255859375,13393.65,11950.904296875,-1442.7457031249996,13408.0,12366.9951171875,-1041.0048828125,14114.0,11950.705078125,-2163.294921875,12196.5,11400.966796875,-795.533203125,12039.5,10785.3564453125,-1254.1435546875,13069.0,11266.197265625,-1802.802734375,11554.0,11295.408203125,-258.591796875,13325.8,11195.5732421875,-2130.2267578124993,13060.0,11176.6845703125,-1883.3154296875,13519.0,11834.2021484375,-1684.7978515625,14046.5,12480.1650390625,-1566.3349609375,13100.1,12620.6123046875,-479.48769531250036,13657.5,12018.408203125,-1639.091796875,12517.6,12393.373046875,-124.22695312500036,13444.0,12369.21875,-1074.78125,12476.45,11750.380859375,-726.0691406250007,10926.5,10797.47265625,-129.02734375
series_178,31.996985912322998,40.4280878523766,42.285656451669986,153.0,46.32057189941406,-106.67942810058594,0.0,50.297821044921875,50.297821044921875,93.0,56.101131439208984,-36.898868560791016,30.0,54.939735412597656,24.939735412597656,30.0,50.20139694213867,20.201396942138672,93.0,59.0244140625,-33.9755859375,103.0,54.7181396484375,-48.2818603515625,143.0,50.97159957885742,-92.02840042114258,0.0,52.109256744384766,52.109256744384766,88.0,57.12234115600586,-30.87765884399414,40.0,62.72262191772461,22.72262191772461,88.0,58.906429290771484,-29.093570709228516,35.0,53.48859786987305,18.488597869873047,83.0,50.408119201660156,-32.591880798339844,83.0,46.57761764526367,-36.42238235473633,60.0,51.137577056884766,-8.862422943115234,63.0,60.4533576965332,-2.546642303466797,106.0,61.94803237915039,-44.05196762084961,43.0,57.19332504272461,14.19332504272461,40.0,53.73733901977539,13.73733901977539,68.0,55.30537414550781,-12.694625854492188,25.0,48.05851364135742,23.058513641357422,45.0,49.13337326049805,4.133373260498047,65.0,55.95961380004883,-9.040386199951172
series_179,153.83683709244795,174.5960008547821,4.823502902397295,3306.188406,3096.173095703125,-210.0153102968752,2924.309783,3127.6103515625,203.30056856249985,3161.918478,3124.71533203125,-37.20314596875005,3131.523551,3077.9921875,-53.531363500000225,2942.547101,3144.643798828125,202.0966978281249,3227.25,3093.440673828125,-133.809326171875,3174.217391,3033.611572265625,-140.60581873437513,3097.132246,3013.833740234375,-83.29850576562512,3248.202899,3122.03515625,-126.16774274999989,3317.293478,3137.3046875,-179.98879050000005,3016.150362,3071.005859375,54.85549737500014,2813.23913,2966.26123046875,153.02210046875007,3300.208333,3047.0224609375,-253.18587206250004,3021.313406,3148.601806640625,127.28840064062479,3317.0,3073.941162109375,-243.058837890625,3250.931159,3101.57373046875,-149.3574285312502,3231.382246,3123.31396484375,-108.06828115625012,3312.693841,3110.251708984375,-202.4421320156248,2981.173913,3119.106689453125,137.93277645312492,3279.326087,2960.273681640625,-319.0524053593749,3109.693841,3068.619384765625,-41.07445623437479,3443.972826,3086.28076171875,-357.69206428125017,3268.719203,3152.86767578125,-115.8515272187501,2955.077899,3014.262939453125,59.18504045312511
series_180,0.016394146950915456,0.018785545633601474,,0.0,0.007218517363071442,0.007218517363071442,0.0,0.0058420151472091675,0.0058420151472091675,0.0,1.2602657079696655e-05,1.2602657079696655e-05,0.0,0.020012877881526947,0.020012877881526947,0.0,0.028231769800186157,0.028231769800186157,0.0,0.02679227851331234,0.02679227851331234,0.0,0.015515286475419998,0.015515286475419998,0.0,0.010691357776522636,0.010691357776522636,0.0,0.01559241022914648,0.01559241022914648,0.0,0.0015346817672252655,0.0015346817672252655,0.0,0.006716861389577389,0.006716861389577389,0.0,0.016239281743764877,0.016239281743764877,0.0,0.021114077419042587,0.021114077419042587,0.0,0.018053509294986725,0.018053509294986725,0.0,0.015855353325605392,0.015855353325605392,0.0,0.024164371192455292,0.024164371192455292,0.0,0.029958726838231087,0.029958726838231087,0.0,0.025550680235028267,0.025550680235028267,0.0,0.029902175068855286,0.029902175068855286,0.0,0.028389884158968925,0.028389884158968925,0.0,0.021233558654785156,0.021233558654785156,0.0,0.01349576748907566,0.01349576748907566,0.0,0.004305549897253513,0.004305549897253513,0.0,0.007035932503640652,0.007035932503640652
series_181,957.5947835286457,1242.3718293668508,7.471632203728684,13213.1,12526.6162109375,-686.4837890625004,12121.0,13201.7119140625,1080.7119140625,13561.9,13512.6884765625,-49.211523437499636,14054.2,13962.4345703125,-91.76542968750073,14711.9,14385.2109375,-326.68906249999964,15840.9,14882.5986328125,-958.3013671874996,16044.5,15331.1142578125,-713.3857421875,15650.0,15492.6494140625,-157.3505859375,15033.5,15208.625,175.125,14014.0,13893.76171875,-120.23828125,11843.7,13001.947265625,1158.2472656249993,11548.7,12676.078125,1127.3781249999993,14577.2,12836.0537109375,-1741.1462890625007,11660.2,13051.421875,1391.2218749999993,14206.1,14229.9267578125,23.826757812499636,13074.0,14395.25390625,1321.25390625,13885.3,14875.4794921875,990.1794921875007,15594.1,15672.3154296875,78.21542968749964,13580.0,15681.46484375,2101.46484375,14911.5,15816.5244140625,905.0244140625,14153.5,15082.6259765625,929.1259765625,12823.1,14636.048828125,1812.9488281249996,12273.4,13965.361328125,1691.9613281250004,10778.0,14129.017578125,3351.017578125
series_182,85.79585217285154,128.4877184901981,11.249616470942547,1221.551,735.7372436523438,-485.8137563476562,726.586,733.8638305664062,7.277830566406237,671.473,732.755615234375,61.282615234375044,595.297,743.8228149414062,148.52581494140622,656.465,751.7536010742188,95.28860107421872,690.165,756.96484375,66.79984375000004,841.768,819.5407104492188,-22.22728955078128,801.972,804.4375610351562,2.46556103515627,691.355,793.843505859375,102.48850585937498,835.302,841.7632446289062,6.461244628906229,727.641,811.8053588867188,84.16435888671879,682.186,758.8750610351562,76.68906103515621,753.532,785.0770263671875,31.54502636718746,662.701,827.883056640625,165.18205664062498,666.021,784.6783447265625,118.65734472656254,755.009,792.7737426757812,37.764742675781235,771.059,803.96826171875,32.90926171875003,648.421,782.5634155273438,134.1424155273437,677.022,809.4535522460938,132.4315522460937,690.7,777.9456176757812,87.2456176757812,762.888,776.6788940429688,13.790894042968716,863.968,827.1710815429688,-36.79691845703121,806.947,777.55029296875,-29.396707031250003,738.002,817.7554321289062,79.7534321289063
series_183,0.6213142507088681,0.9402724858928874,,0.0,0.07201039046049118,0.07201039046049118,0.0,0.3306925296783447,0.3306925296783447,0.0,3.7864441871643066,3.7864441871643066,0.0,0.03215399011969566,0.03215399011969566,0.0,0.48611053824424744,0.48611053824424744,0.0,0.6009673476219177,0.6009673476219177,0.0,0.5319799184799194,0.5319799184799194,0.0,0.3173220753669739,0.3173220753669739,0.0,0.5872206091880798,0.5872206091880798,0.0,0.37860748171806335,0.37860748171806335,0.0,0.32562753558158875,0.32562753558158875,0.0,0.5433061718940735,0.5433061718940735,0.0,0.4886091351509094,0.4886091351509094,0.0,0.4030427932739258,0.4030427932739258,0.0,0.24630975723266602,0.24630975723266602,0.0,0.5645201206207275,0.5645201206207275,0.0,0.595241367816925,0.595241367816925,0.0,0.6507529616355896,0.6507529616355896,0.0,1.3973520994186401,1.3973520994186401,0.0,0.4002548158168793,0.4002548158168793,0.0,0.6735662817955017,0.6735662817955017,0.0,0.5212180018424988,0.5212180018424988,0.0,0.5902624130249023,0.5902624130249023,0.0,0.3879694938659668,0.3879694938659668
series_184,1177.5309972330729,1833.3133688243772,24.13288875867455,4180.141,2989.72705078125,-1190.4139492187496,3788.635,3243.302978515625,-545.3320214843752,3567.828,3276.720947265625,-291.107052734375,3602.163,3122.541748046875,-479.621251953125,2474.977,3082.25244140625,607.2754414062501,2350.917,3425.90625,1074.98925,2344.602,3425.455322265625,1080.8533222656251,2780.542,3332.06689453125,551.5248945312501,2743.364,3071.816162109375,328.45216210937497,3247.161,3437.369384765625,190.20838476562494,2858.065,3028.699951171875,170.63495117187495,2577.157,3205.0615234375,627.9045234374998,3520.633,3170.173583984375,-350.4594160156248,3286.059,3136.759521484375,-149.2994785156252,3358.302,3394.067138671875,35.765138671874865,3184.424,3321.026123046875,136.60212304687502,2721.555,3697.4765625,975.9215625000002,3615.886,3974.53466796875,358.64866796875003,4548.492,3620.49267578125,-927.9993242187502,5408.999,3611.80419921875,-1797.1948007812498,6571.979,3548.33203125,-3023.6469687500003,7616.938,3734.384521484375,-3882.553478515625,7938.137,3716.1796875,-4221.9573125,8618.96,3356.58154296875,-5262.378457031249
series_185,11442.083341145835,13098.511727353416,9.799084697351319,99813.703,95177.15625,-4636.546749999994,96940.544,94820.5859375,-2119.9580624999944,104047.414,98299.7890625,-5747.624937500004,100477.677,101255.1640625,777.487062500004,111455.952,102974.40625,-8481.545750000005,119676.897,106063.1875,-13613.709499999997,121338.478,102985.4140625,-18353.063937500003,118862.796,103308.609375,-15554.186625000002,112722.48,106615.2578125,-6107.222187499996,128548.958,106983.78125,-21565.17675,107396.759,102264.65625,-5132.1027500000055,105465.06,96227.9140625,-9237.145937499998,110719.84,97748.234375,-12971.605624999997,104352.126,94950.6015625,-9401.524437500004,123397.325,95942.21875,-27455.106249999997,116263.461,100983.5390625,-15279.921937499996,117206.722,105869.8203125,-11336.901687499994,121394.131,106970.234375,-14423.896624999994,115353.041,103565.0390625,-11788.001937499997,119832.754,109989.1171875,-9843.6368125,115952.839,110704.375,-5248.464000000007,126790.306,106262.0390625,-20528.266937499997,117527.756,101148.1015625,-16379.654437499994,103174.218,94546.96875,-8627.249249999993
series_186,87.23510074869792,95.623294778235,38.04539528223958,375.937,316.15191650390625,-59.78508349609376,235.968,326.2911376953125,90.32313769531251,321.071,334.6438293457031,13.572829345703099,409.293,325.80816650390625,-83.48483349609376,150.238,331.2508544921875,181.0128544921875,293.7,328.8902282714844,35.190228271484386,434.551,337.5182800292969,-97.03271997070311,366.48,316.7809143066406,-49.69908569335939,197.18,323.7658996582031,126.58589965820312,242.7,309.09814453125,66.39814453125001,295.4,318.0359191894531,22.635919189453148,194.996,321.06365966796875,126.06765966796874,269.216,343.76763916015625,74.55163916015624,260.0,339.1140441894531,79.11404418945312,193.286,314.733154296875,121.447154296875,277.019,323.2906494140625,46.271649414062495,216.7,335.9694519042969,119.26945190429689,221.0,330.4867858886719,109.48678588867188,239.4,344.375,104.975,234.0,343.48553466796875,109.48553466796875,236.33,339.7264099121094,103.39640991210936,272.225,328.24114990234375,56.01614990234373,244.713,319.31884765625,74.60584765625,192.605,335.83935546875,143.23435546875
series_187,1278.979346484375,1601.3821418080056,3.761233120176551,33556.60507,32317.68359375,-1238.9214762499978,32099.99275,32044.21484375,-55.77790625000125,33206.83333,32681.990234375,-524.8430956250013,32891.62681,32391.359375,-500.26743500000157,31215.86594,33062.703125,1846.8371850000003,34279.70652,32621.982421875,-1657.7240981249997,32093.27174,31712.947265625,-380.32447437500014,32443.3913,31741.609375,-701.7819249999993,33223.25,32730.9296875,-492.3203125,34491.7663,32396.875,-2094.891300000003,32639.75181,32098.5859375,-541.1658725000016,30538.91123,31443.8046875,904.8934574999985,35436.05435,32500.333984375,-2935.7203656249985,32308.42391,32601.3046875,292.88077749999866,34969.06522,32518.767578125,-2450.2976418749968,34391.4692,32132.294921875,-2259.1742781249995,32941.0942,32847.80078125,-93.29341874999955,34675.74275,32587.615234375,-2088.1275156249976,32324.66848,32622.625,297.9565199999997,33584.26812,31709.521484375,-1874.7466356250006,32819.66304,32755.724609375,-63.938430624999455,35133.58696,32999.99609375,-2133.5908662500005,35152.21377,31911.966796875,-3240.246973125002,33967.63587,31941.853515625,-2025.7823543749982
series_188,2963.226963541667,3657.67171314265,4.8696243009914495,63448.817,60594.33984375,-2854.4771562500027,53561.144,61133.18359375,7572.03959375,63943.338,63307.43359375,-635.9044062500034,57332.409,59990.1953125,2657.7863125000003,64714.603,64406.8984375,-307.7045625000028,62380.429,60859.23046875,-1521.1985312499964,65722.097,60227.02734375,-5495.069656249994,64083.906,59173.265625,-4910.640375000003,62447.196,60684.0,-1763.1960000000036,63492.544,61293.875,-2198.6690000000017,66185.574,62808.4921875,-3377.0818124999932,63221.203,61892.1953125,-1329.0076875000013,68505.075,64520.25390625,-3984.821093749997,61318.219,63782.00390625,2463.7849062500027,64244.327,64687.69921875,443.3722187500025,59516.058,63021.9375,3505.8795000000027,60126.398,62907.58203125,2781.184031249999,59636.613,64425.078125,4788.465125000002,59445.544,66477.546875,7032.002874999998,61046.341,61597.3203125,550.9793124999997,57911.481,64526.5,6615.019,62506.095,65837.4921875,3331.397187499999,60127.165,59843.14453125,-284.0204687500009,62142.574,62856.3203125,713.7463124999995
series_189,8523.377656249997,12129.85465279941,3.4166942420502937,231888.298,229817.5625,-2070.73550000001,222517.507,226305.46875,3787.9617499999877,239671.23,235050.515625,-4620.7143750000105,238937.693,240005.546875,1067.8538750000007,260694.712,256961.140625,-3733.5713749999995,270684.571,258106.859375,-12577.711624999996,257184.715,254396.71875,-2787.9962499999965,252732.854,247495.453125,-5237.400874999992,235495.502,252208.65625,16713.154249999992,237786.1,236204.75,-1581.3500000000058,209120.984,222038.875,12917.891000000003,223659.18,222213.578125,-1445.601874999993,235016.768,233287.515625,-1729.252375000011,215457.048,235183.328125,19726.28012499999,261960.406,236719.875,-25240.530999999988,248236.436,242424.921875,-5811.514124999987,267612.572,245507.4375,-22105.134499999986,286053.333,253338.609375,-32714.723624999984,267667.046,260310.234375,-7356.811624999973,265024.687,265188.65625,163.96925000002375,248952.832,259942.875,10990.043000000005,244970.136,241907.640625,-3062.4953749999986,222031.27,226054.03125,4022.7612500000105,227871.864,230967.46875,3095.6047499999986
series_190,2356.1081140950523,2831.17693865583,39.73244294329961,9086.805,8690.806640625,-395.9983593750003,8350.175,9135.9775390625,785.8025390625007,9340.432,8844.953125,-495.4788750000007,9752.063,9100.6337890625,-651.4292109375001,11060.816,9716.4921875,-1344.3238125000007,9941.621,9855.2197265625,-86.40127343749919,9597.982,9568.51171875,-29.47028124999997,10189.641,9379.0068359375,-810.6341640624996,9192.483,10221.951171875,1029.4681718749998,10813.907,10589.5947265625,-224.31227343749924,6400.835,10004.3232421875,3603.4882421875,4951.909,8929.498046875,3977.5890468750003,5862.445,8636.578125,2774.1331250000003,5053.572,8803.5107421875,3749.9387421875,5382.351,8150.04345703125,2767.6924570312503,5365.184,8979.4619140625,3614.2779140625,5409.093,9109.455078125,3700.362078125,5919.922,9960.529296875,4040.6072968750004,5230.122,9857.3662109375,4627.2442109375,6145.569,9899.8154296875,3754.2464296874996,6033.896,9947.630859375,3913.7348593750003,6366.518,9530.5380859375,3164.0200859375,6620.585,9547.2119140625,2926.6269140625,5717.92,9797.234375,4079.314375
